"Date of Download: 2023-05-16_16:57:23"
"Search Parameters: Data Level:all  Trait List:  Trial List:9827,10416,9775,10793,11237  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 12|boiling time 20 minutes|COMP:0000287","Change in weight after boiling computation percentage|month 12|boiling time 30 minutes|COMP:0000288","branching angle in degrees|CO_334:0002082","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209232","GM14178A-24","","plot","5239889","202256DVGST_stom_rep1_GM14178A-24_309","1","1","309","7","39","test","","","","","1","","35.9200366300366","","110","6.25","3.2","1","3","1","","8","","5","2","180","20","4","3","1","3","2","3070","340","0","5","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209227","GM14178A-2","","plot","5239959","202256DVGST_stom_rep1_GM14178A-2_553","1","1","553","13","13","test","","","","","3","","31.732302771855","","150","8.0078125","4.1","1","4","1","","16","","5","2","230","20","4","3","1","3","3","3090","276","0","5","3","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209233","GM14178A-3","","plot","5240130","202256DVGST_stom_rep1_GM14178A-3_410","1","1","410","10","41","test","","","","","0","","33.8957373271889","","160","8.203125","4.2","1","4","1","","2","","5","2","160","30","4","3","2","3","3","3860","388","8","5","2","3","2","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209235","GM14178A-5","","plot","5240069","202256DVGST_stom_rep1_GM14178A-5_178","1","1","178","4","3","test","","","","","3","","36.7699781659389","","100","10.7421875","5.5","1","4","1","","10","","5","3","170","20","4","1","1","3","3","4140","476","0","5","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209236","GM14178A-6","","plot","5239950","202256DVGST_stom_rep1_GM14178A-6_726","1","1","726","17","6","test","","","","","1","","30.9226130653266","","120","11.71875","6","1","4","1","","29","","5","2","200","20","4","3","1","3","3","4350","370","2","5","3","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209237","GM14178A-7","","plot","5239506","202256DVGST_stom_rep1_GM14178A-7_275","1","1","275","7","5","test","","","","","0","","27.8577650236327","","210","6.25","3.2","1","4","1","","4","","5","2","210","30","3","3","1","3","3","3180","218","7","4","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209238","GM14178A-8","","plot","5239211","202256DVGST_stom_rep1_GM14178A-8_538","1","1","538","12","3","test","","","","","2","","35.1124274661508","","100","12.890625","6.6","1","4","1","","17","","5","2","170","20","4","3","1","3","3","4630","494","1","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209239","GM14178A-9","","plot","5239627","202256DVGST_stom_rep1_GM14178A-9_587","1","1","587","14","44","test","","","","","1","","31.8851165254237","","170","15.234375","7.8","1","4","1","","19","","5","3","180","20","4","3","1","2","3","4150","374","3","5","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209241","GM14179A-10","","plot","5239172","202256DVGST_stom_rep1_GM14179A-10_205","1","1","205","5","25","test","","","","","0","","36.4645336225596","","210","7.421875","3.8","1","4","1","","7","","5","3","210","20","4","3","1","4","3","2600","295","0","5","2","2","1","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209242","GM14179A-11","","plot","5239597","202256DVGST_stom_rep1_GM14179A-11_629","1","1","629","14","2","test","","","","","0","","34.8866459627329","","180","15.0390625","7.7","1","4","1","","18","","5","2","180","20","4","3","1","2","2","4140","437","7","5","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209243","GM14179A-12","","plot","5239822","202256DVGST_stom_rep1_GM14179A-12_611","1","1","611","14","20","test","","","","","0","","34.1254235009411","","200","16.015625","8.2","1","4","1","","14","","5","4","200","20","4","1","1","2","3","4140","421","2","5","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209240","GM14179A-1","","plot","5239146","202256DVGST_stom_rep1_GM14179A-1_274","1","1","274","7","4","test","","","","","2","","36.0037978298115","","120","8.0078125","4.1","1","4","1","","9","","5","2","220","20","2","3","1","2","3","3940","438","2","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209244","GM14179A-13","","plot","5239321","202256DVGST_stom_rep1_GM14179A-13_549","1","1","549","13","9","test","","","","","0","","29.7909807355516","","180","16.015625","8.2","1","4","1","","13","","5","3","180","20","3","1","1","2","3","4960","392","0","4","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209245","GM14179A-14","","plot","5239103","202256DVGST_stom_rep1_GM14179A-14_711","1","1","711","16","10","test","","","","","0","","36.3651251054259","","160","9.375","4.8","1","4","1","","15","","5","3","160","10","4","1","1","3","2","4010","453","0","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209246","GM14179A-15","","plot","5240090","202256DVGST_stom_rep1_GM14179A-15_392","1","1","392","9","32","test","","","","","1","","36.3632855567806","","65","14.6484375","7.5","2","3","1","","10","","5","4","150","20","4","3","1","3","3","4090","462","0","5","2","3","1","3","Cuero de Sapo (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209247","GM14179A-16","","plot","5239077","202256DVGST_stom_rep1_GM14179A-16_177","1","1","177","4","4","test","","","","","0","","37.6547691143073","","170","10.7421875","5.5","1","3","1","","28","","5","3","170","20","4","3","1","3","3","4500","537","1","5","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209248","GM14179A-17","","plot","5240333","202256DVGST_stom_rep1_GM14179A-17_115","1","1","115","3","25","test","","","","","0","","34.0280471604118","","170","8.0078125","4.1","1","4","1","","15","","5","3","170","20","4","2","1","3","3","3350","339","2","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209249","GM14179A-18","","plot","5239358","202256DVGST_stom_rep1_GM14179A-18_155","1","1","155","4","26","test","","","","","3","","33.8355872718764","","100","11.328125","5.8","1","3","1","","5","","5","3","170","20","3","3","1","2","3","4750","476","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209250","GM14179A-2","","plot","5239503","202256DVGST_stom_rep1_GM14179A-2_268","1","1","268","6","3","test","","","","","1","","37.3785350318471","","110","15.0390625","7.7","1","4","1","","12","","5","3","190","20","4","3","1","2","3","4450","525","0","5","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209251","GM14179A-3","","plot","5240531","202256DVGST_stom_rep1_GM14179A-3_56","1","1","56","2","35","test","","","","","0","","33.491040177471","","170","12.6953125","6.5","1","4","1","","16","","5","3","170","20","4","1","1","3","3","4500","443","6","5","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209252","GM14179A-4","","plot","5240308","202256DVGST_stom_rep1_GM14179A-4_355","1","1","355","8","6","test","","","","","3","","36.5559089699228","","90","12.109375","6.2","1","4","1","","8","","5","3","150","20","4","1","1","3","3","4240","483","6","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209253","GM14179A-5","","plot","5240035","202256DVGST_stom_rep1_GM14179A-5_503","1","1","503","12","38","test","","","","","2","","35.2611361587015","","70","20.1171875","10.3","1","4","1","","12","","5","2","210","20","4","3","1","3","3","4970","534","6","5","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209255","GM14179A-7","","plot","5239769","202256DVGST_stom_rep1_GM14179A-7_224","1","1","224","5","44","test","","","","","0","","38.9934926775352","","220","8.984375","4.6","1","4","1","","4","","5","2","220","30","4","3","1","3","3","4140","521","10","5","2","2","1","2"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209256","GM14179A-8","","plot","5239736","202256DVGST_stom_rep1_GM14179A-8_624","1","1","624","14","7","test","","","","","2","","34.3170133729569","","90","11.328125","5.8","1","3","1","","20","","5","4","180","20","4","3","1","3","2","4500","462","2","5","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209257","GM14179A-9","","plot","5239662","202256DVGST_stom_rep1_GM14179A-9_443","1","1","443","10","8","test","","","","","0","","38.0708171206225","","170","4.6875","2.4","1","3","1","","11","","5","3","170","20","2","3","1","3","2","2340","284","0","2","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209258","GM14183A-1","","plot","5240574","202256DVGST_stom_rep1_GM14183A-1_371","1","1","371","9","11","test","","","","","2","","30.5152939652939","","70","12.6953125","6.5","1","3","1","","11","","5","4","190","20","4","2","1","3","3","4210","349","5","5","3","3","2","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209259","GM14183A-2","","plot","5239983","202256DVGST_stom_rep1_GM14183A-2_376","1","1","376","9","16","test","","","","","1","","29.8592783505154","","80","16.40625","8.4","2","3","1","","7","","5","4","170","20","4","2","1","2","3","4320","343","1","5","2","3","3","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209260","GM14183A-3","","plot","5240008","202256DVGST_stom_rep1_GM14183A-3_67","1","1","67","2","24","test","","","","","2","","33.5093793422881","","120","15.625","8","1","4","1","","12","","5","3","200","20","4","2","2","3","3","4790","472","0","5","2","3","2","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209261","GM14183A-4","","plot","5239910","202256DVGST_stom_rep1_GM14183A-4_596","1","1","596","14","35","test","","","","","1","","35.0816174734356","","70","13.671875","7","1","4","1","","16","","5","3","160","20","4","3","1","2","3","4740","505","1","5","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209264","GM14184A-11","","plot","5240038","202256DVGST_stom_rep1_GM14184A-11_531","1","1","531","12","10","test","","","","","3","","32.3501368925394","","70","21.6796875","11.1","1","4","1","","6","","5","2","180","20","4","1","1","3","3","4830","447","0","5","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209265","GM14184A-12","","plot","5239667","202256DVGST_stom_rep1_GM14184A-12_251","1","1","251","6","20","test","","","","","4","","28.0507816862088","","50","14.84375","7.6","1","4","1","","14","","5","3","200","20","3","1","1","2","3","3850","268","0","4","2","2","3","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209267","GM14184A-14","","plot","5239306","202256DVGST_stom_rep1_GM14184A-14_32","1","1","32","1","32","test","","","","","0","","31.3064582382473","","130","17.1875","8.8","1","3","1","","12","","5","4","130","20","4","1","1","2","3","4800","418","0","5","1","3","3","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209268","GM14184A-15","","plot","5239320","202256DVGST_stom_rep1_GM14184A-15_153","1","1","153","4","28","test","","","","","3","","26.3117021276595","","90","5.859375","3","1","4","1","","6","","5","3","200","20","1","2","1","2","3","2700","162","0","5","2","3","4","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209269","GM14184A-16","","plot","5239816","202256DVGST_stom_rep1_GM14184A-16_484","1","1","484","11","34","test","","","","","0","","32.5202093397745","","260","12.5","6.4","1","4","1","","14","","5","2","260","20","4","2","1","3","3","4110","384","0","5","1","2","2","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209262","GM14184A-1","","plot","5240548","202256DVGST_stom_rep1_GM14184A-1_724","1","1","724","17","4","test","","","","","3","","35.6207220573689","","80","15.625","8","1","4","1","","16","","5","2","260","20","3","3","1","2","3","4540","496","8","4","2","3","2","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209270","GM14184A-17","","plot","5239332","202256DVGST_stom_rep1_GM14184A-17_430","1","1","430","10","21","test","","","","","3","","34.3416265912306","","70","22.65625","11.6","1","4","1","","14","","5","3","200","10","4","2","2","2","3","3940","405","0","5","2","3","1","4"," (Operator: lizbethpino, Time: )"
