Date of Download: 2023-06-07_19:57:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:  Trial List:9827,10416,9775,10793,11546  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Change in weight after boiling computation percentage|month 12|boiling time 20 minutes|COMP:0000287,Change in weight after boiling computation percentage|month 12|boiling time 30 minutes|COMP:0000288,Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051,beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053,branching angle in degrees|CO_334:0002082,branching level counting|CO_334:0000079,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,dry matter content by specific gravity method|CO_334:0000160,dry matter content by table-top NIRS in percentage|CO_334:0002057,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,frog skin disease : visual 1-5|CO_334:0000093,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,lodged plants estimation 1-3|month 6|COMP:0000208,marketable root number counting|CO_334:0000169,number of planted stakes per plant counting|CO_334:0000300,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209264,GM14184A-11,,plot,5240038,202256DVGST_stom_rep1_GM14184A-11_531,1,1,531,12,10,test,,,,,,,3,,32.35013689,,70,21.6796875,11.1,1,4,1,,6,,5,2,180,20,4,1,1,3,3,4830,447,0,5,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4208913,GM14041B-5,,plot,5240178,202256DVGST_stom_rep1_GM14041B-5_532,1,1,532,12,9,test,,,,,,,1,,35.42574352,,130,13.8671875,7.1,1,4,1,,9,,5,3,170,10,4,3,1,3,2,4110,445,0,5,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4208964,GM14047A-13,,plot,5240482,202256DVGST_stom_rep1_GM14047A-13_533,1,1,533,12,8,test,,,,,,,2,,34.31433932,,130,12.6953125,6.5,1,4,1,,10,,5,3,160,20,4,3,1,3,3,4900,503,0,5,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209371,GM14204A-1,,plot,5240052,202256DVGST_stom_rep1_GM14204A-1_534,1,1,534,12,7,test,,,,,,,2,,33.55533043,,80,9.765625,5,1,4,1,,4,,5,3,190,20,4,3,1,3,3,4080,403,0,5,2,3,3,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4208942,GM14045A-18,,plot,5240439,202256DVGST_stom_rep1_GM14045A-18_535,1,1,535,12,6,test,,,,,,,0,,36.68305955,,180,15.8203125,8.1,1,4,1,,17,,5,3,180,20,4,1,1,2,3,4400,504,0,4,2,1,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209379,GM14204A-17,,plot,5240230,202256DVGST_stom_rep1_GM14204A-17_536,1,1,536,12,5,test,,,,,,,3,,32.91080402,,100,17.7734375,9.1,1,4,1,,11,,5,2,240,20,4,3,1,2,3,4840,462,0,5,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209296,GM14192B-13,,plot,5240104,202256DVGST_stom_rep1_GM14192B-13_537,1,1,537,12,4,test,,,,,,,4,,29.17163802,,110,4.8828125,2.5,1,4,1,,6,,5,2,260,20,2,3,1,3,3,2140,162,0,3,2,2,1,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209238,GM14178A-8,,plot,5239211,202256DVGST_stom_rep1_GM14178A-8_538,1,1,538,12,3,test,,,,,,,2,,35.11242747,,100,12.890625,6.6,1,4,1,,17,,5,2,170,20,4,3,1,3,3,4630,494,1,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209394,GM14205B-11,,plot,5239836,202256DVGST_stom_rep1_GM14205B-11_539,1,1,539,12,2,test,,,,,,,0,,30.99525052,,180,9.375,4.8,1,4,1,,15,,5,3,180,20,4,3,1,3,3,4190,358,0,4,2,3,1,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209423,GM14208A-4,,plot,5240014,202256DVGST_stom_rep1_GM14208A-4_540,1,1,540,12,1,test,,,,,,,4,,33.84455685,,100,11.9140625,6.1,1,5,1,,25,,5,2,230,20,4,3,1,2,3,3900,391,0,5,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209192,GM14173A-5,,plot,5239086,202256DVGST_stom_rep1_GM14173A-5_541,1,1,541,13,1,test,,,,,,,1,,34.56640481,,190,20.1171875,10.3,1,4,2,,3,,5,3,210,20,4,2,1,1,3,4830,502,3,5,1,2,1,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4208872,GM14033A-11,,plot,5239158,202256DVGST_stom_rep1_GM14033A-11_542,1,1,542,13,2,test,,,,,,,0,,34.78881475,,140,14.6484375,7.5,1,3,1,,11,,5,4,140,20,4,3,1,2,3,4940,519,0,5,2,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209195,GM14174A-11,,plot,5239608,202256DVGST_stom_rep1_GM14174A-11_543,1,1,543,13,3,test,,,,,,,0,,35.20701171,,170,15.234375,7.8,1,3,1,,14,,5,3,170,20,3,3,1,2,2,4880,523,4,4,2,2,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209402,GM14205B-7,,plot,5239097,202256DVGST_stom_rep1_GM14205B-7_544,1,1,544,13,4,test,,,,,,,0,,31.86208791,,140,4.1015625,2.1,1,3,1,,16,,5,4,140,20,3,3,2,3,2,1800,162,0,3,2,3,1,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209068,GM14077A-5,,plot,5239446,202256DVGST_stom_rep1_GM14077A-5_545,1,1,545,13,5,test,,,,,,,0,,39.06498638,,180,13.0859375,6.7,1,4,1,,16,,5,3,180,20,3,1,1,2,3,4200,530,0,5,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4208921,GM14042A-12,,plot,5239660,202256DVGST_stom_rep1_GM14042A-12_546,1,1,546,13,6,test,,,,,,,3,,31.45632213,,150,13.28125,6.8,1,4,1,,25,,5,2,270,20,3,3,2,2,3,4370,384,0,4,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209146,GM14164A-15,,plot,5239238,202256DVGST_stom_rep1_GM14164A-15_547,1,1,547,13,7,test,,,,,,,1,,33.2828111,,120,16.9921875,8.7,1,4,1,,16,,5,2,190,20,4,3,1,2,3,4950,482,0,5,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209275,GM14184A-5,,plot,5240125,202256DVGST_stom_rep1_GM14184A-5_548,1,1,548,13,8,test,,,,,,,3,,29.12234893,,140,19.7265625,10.1,1,4,1,,18,,5,2,230,20,4,1,1,2,3,4600,347,0,5,2,3,3,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209244,GM14179A-13,,plot,5239321,202256DVGST_stom_rep1_GM14179A-13_549,1,1,549,13,9,test,,,,,,,0,,29.79098074,,180,16.015625,8.2,1,4,1,,13,,5,3,180,20,3,1,1,2,3,4960,392,0,4,1,3,1,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4208910,GM14041B-2,,plot,5239645,202256DVGST_stom_rep1_GM14041B-2_550,1,1,550,13,10,test,,,,,,,3,,37.30381326,,70,14.2578125,7.3,1,3,1,,3,,5,4,130,20,4,3,1,2,3,4770,561,0,5,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209297,GM14192B-14,,plot,5240197,202256DVGST_stom_rep1_GM14192B-14_551,1,1,551,13,11,test,,,,,,,0,,36.74646098,,230,19.140625,9.8,1,4,1,,0,,5,2,230,20,4,3,1,2,3,4980,572,0,5,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209220,GM14178A-13,,plot,5240319,202256DVGST_stom_rep1_GM14178A-13_552,1,1,552,13,12,test,,,,,,,0,,38.96131617,,180,11.9140625,6.1,1,4,1,,20,,5,3,180,20,4,3,1,3,3,4710,592,0,5,2,3,1,2," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209227,GM14178A-2,,plot,5239959,202256DVGST_stom_rep1_GM14178A-2_553,1,1,553,13,13,test,,,,,,,3,,31.73230277,,150,8.0078125,4.1,1,4,1,,16,,5,2,230,20,4,3,1,3,3,3090,276,0,5,3,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209425,GM14208A-6,,plot,5240186,202256DVGST_stom_rep1_GM14208A-6_554,1,1,554,13,14,test,,,,,,,2,,40.86356784,,90,1.5625,0.8,1,5,1,,6,,5,3,290,20,2,3,1,5,2,460,62,0,3,3,3,1,3,"Flecos (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",154913,SM2775-4,,plot,5239831,202256DVGST_stom_rep1_SM2775-4_555,1,1,555,13,15,check,,,,,,,2,,37.97165372,,100,20.8984375,10.7,1,4,1,,30,,5,2,210,20,4,3,1,2,3,4980,602,0,5,2,2,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",139257,CG1141-1,,plot,5240001,202256DVGST_stom_rep1_CG1141-1_556,1,1,556,13,16,check,,,,,,,0,,34.71378327,,150,14.0625,7.2,1,4,1,,6,,5,3,150,20,4,3,1,5,2,4700,492,0,5,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209377,GM14204A-15,,plot,5240337,202256DVGST_stom_rep1_GM14204A-15_557,1,1,557,13,17,test,,,,,,,1,,29.10643863,,100,11.9140625,6.1,1,4,1,,17,,5,2,240,20,4,3,1,3,3,4300,324,3,5,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209144,GM14164A-13,,plot,5239728,202256DVGST_stom_rep1_GM14164A-13_558,1,1,558,13,18,test,,,,,,,1,,29.41262189,,180,28.90625,14.8,1,4,1,,17,,5,2,220,20,4,3,1,1,3,5000,385,4,4,1,3,1,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209135,GM14161A-5,,plot,5240446,202256DVGST_stom_rep1_GM14161A-5_559,1,1,559,13,19,test,,,,,,,1,,27.13267067,,190,6.25,3.2,1,3,1,,6,,5,3,210,20,2,3,1,3,3,2850,184,0,3,1,3,3,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209341,GM14198B-6,,plot,5240544,202256DVGST_stom_rep1_GM14198B-6_560,1,1,560,13,20,test,,,,,,,1,,28.1967618,,90,15.234375,7.8,1,4,1,,10,,5,2,190,10,4,3,1,2,3,4900,345,0,5,1,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209511,GM655A-7,,plot,5239596,202256DVGST_stom_rep1_GM655A-7_561,1,1,561,13,21,test,,,,,,,3,,34.15040486,,70,13.0859375,6.7,1,4,1,,15,,5,3,220,20,3,1,1,3,3,4400,448,0,4,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209301,GM14192B-4,,plot,5239496,202256DVGST_stom_rep1_GM14192B-4_562,1,1,562,13,22,test,,,,,,,2,,28.33343685,,130,11.1328125,5.7,1,4,1,,12,,5,2,210,20,3,3,1,2,3,3640,259,2,3,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209397,GM14205B-2,,plot,5239065,202256DVGST_stom_rep1_GM14205B-2_563,1,1,563,13,23,test,,,,,,,1,,33.67061033,,170,13.0859375,6.7,1,3,1,,17,,5,3,190,20,3,3,1,2,3,4730,470,0,5,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4208973,GM14047A-21,,plot,5239585,202256DVGST_stom_rep1_GM14047A-21_564,1,1,564,13,24,test,,,,,,,3,,31.26954247,,100,17.1875,8.8,1,4,1,,15,,5,2,200,20,4,3,1,2,3,4500,391,4,5,2,3,1,5," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209038,GM14069B-4,,plot,5239213,202256DVGST_stom_rep1_GM14069B-4_565,1,1,565,13,25,test,,,,,,,1,,34.73566442,,90,9.9609375,5.1,1,3,1,,25,,5,3,150,10,3,3,1,2,3,4800,503,0,3,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209469,GM14235A-12,,plot,5239393,202256DVGST_stom_rep1_GM14235A-12_566,1,1,566,13,26,test,,,,,,,4,,32.99876823,,110,14.6484375,7.5,1,4,1,,4,,5,2,230,5,4,1,1,2,3,4400,422,0,5,2,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4208860,GM13995A-14,,plot,5239425,202256DVGST_stom_rep1_GM13995A-14_567,1,1,567,13,27,test,,,,,,,1,,28.73697148,,130,17.1875,8.8,1,4,1,,24,,5,2,240,20,4,1,1,2,3,4390,322,0,4,2,3,3,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4208847,GM13994A-2,,plot,5240441,202256DVGST_stom_rep1_GM13994A-2_568,1,1,568,13,28,test,,,,,,,1,,33.01326077,,120,25.5859375,13.1,1,4,1,,14,,5,2,200,20,4,1,1,1,3,4980,478,0,5,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209119,GM14148A-2,,plot,5239724,202256DVGST_stom_rep1_GM14148A-2_569,1,1,569,13,29,test,,,,,,,3,,31.56251133,,60,5.2734375,2.7,1,4,1,,18,,5,4,180,10,1,3,1,2,3,2420,214,0,2,1,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209355,GM14200A-7,,plot,5239111,202256DVGST_stom_rep1_GM14200A-7_570,1,1,570,13,30,test,,,,,,,3,,33.17176582,,140,19.140625,9.8,1,4,1,,6,,5,2,230,20,4,1,1,2,1,4690,454,0,5,1,1,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209223,GM14178A-16,,plot,5240047,202256DVGST_stom_rep1_GM14178A-16_571,1,1,571,13,31,test,,,,,,,0,,38.66477162,,200,11.1328125,5.7,1,4,1,,19,,5,2,200,20,4,3,1,3,3,4700,584,0,5,1,3,2,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209203,GM14174A-19,,plot,5240166,202256DVGST_stom_rep1_GM14174A-19_572,1,1,572,13,32,test,,,,,,,3,,36.26070594,,130,18.9453125,9.7,1,5,1,,25,,5,2,280,20,3,3,1,2,3,4820,542,1,4,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209225,GM14178A-18,,plot,5240492,202256DVGST_stom_rep1_GM14178A-18_573,1,1,573,13,33,test,,,,,,,0,,32.59659401,,210,13.28125,6.8,1,4,1,,18,,5,2,210,20,4,3,1,3,3,4050,380,1,5,2,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",5239047,GM14067B-35,,plot,5240061,202256DVGST_stom_rep1_GM14067B-35_574,1,1,574,13,34,test,,,,,,,3,,33.34123711,,85,23.046875,11.8,1,4,1,,20,,5,3,220,20,4,2,1,2,3,4300,420,0,5,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209052,GM14071B-4,,plot,5240447,202256DVGST_stom_rep1_GM14071B-4_575,1,1,575,13,35,test,,,,,,,3,,33.92479615,,130,21.484375,11,1,4,1,,24,,5,3,190,20,4,3,1,2,3,4500,453,0,5,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4207805,CM7788A-15,,plot,5240237,202256DVGST_stom_rep1_CM7788A-15_576,1,1,576,13,36,test,,,,,,,2,,29.74687411,,110,17.1875,8.8,1,4,1,,15,,5,3,220,20,4,3,1,2,3,3820,301,2,3,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209076,GM14079B-12,,plot,5240109,202256DVGST_stom_rep1_GM14079B-12_577,1,1,577,13,37,test,,,,,,,0,,34.10512367,,200,20.8984375,10.7,1,4,1,,22,,5,2,200,20,4,3,1,2,3,4410,448,0,5,2,2,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4207815,GM13168B-11,,plot,5239215,202256DVGST_stom_rep1_GM13168B-11_578,1,1,578,13,38,test,,,,,,,4,,33.4694085,,100,25,12.8,1,5,1,,18,,5,4,270,20,4,2,1,2,3,4200,413,0,5,2,3,1,3," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209016,GM14067A-6,,plot,5239832,202256DVGST_stom_rep1_GM14067A-6_579,1,1,579,13,39,test,,,,,,,2,,35.42641145,,90,19.7265625,10.1,1,4,1,,14,,5,3,160,20,4,3,1,2,3,4350,471,2,5,1,3,1,1," (Operator: lizbethpino, Time: )"
2022,174,CIAT,"CIAT cassava breeding, Cali, Colombia",10793,202256DVGST_stom,202256DVGST_stom,RCBD,1.6,4,,no,no,2022-July-15,2023-April-03,52,"Santo Tomas. Atlantico, Colombia",4209092,GM14079B-7,,plot,5240405,202256DVGST_stom_rep1_GM14079B-7_580,1,1,580,13,40,test,,,,,,,0,,31.9490005,,190,16.9921875,8.7,1,4,1,,12,,5,2,190,30,4,3,1,3,2,4400,398,7,5,1,3,1,3," (Operator: lizbethpino, Time: )"
