"Date of Download: 2023-06-26_17:11:16"
"Search Parameters: Data Level:all  Trait List:  Trial List:11053  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722241","GM13730A-10","","plot","5375705","202271DVGST_ciat_rep1_GM13730A-10_377","1","1","377","21","17","test","","4.7","7.6","0.9","0.3","4","43.3","55","1","3","1","5","4","2","2","3","2","","2","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722240","GM13730A-1","","plot","5375755","202271DVGST_ciat_rep1_GM13730A-1_265","1","1","265","15","13","test","","2.2","4.7","","","4","39.3","35","1","3","2","5","4","2","2","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722242","GM13730A-2","","plot","5375783","202271DVGST_ciat_rep1_GM13730A-2_196","1","1","196","11","16","test","","","","","","3","38","50","1","3","2","5","5","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722243","GM13730A-3","","plot","5376017","202271DVGST_ciat_rep1_GM13730A-3_132","1","1","132","8","13","test","","4.2","14.3","","","3","35.6","40","1","3","3","5","5","2","1","1","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722244","GM13730A-4","","plot","5375808","202271DVGST_ciat_rep1_GM13730A-4_372","1","1","372","21","12","test","","","","","","2","38.1","60","2","2","1","5","5","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722245","GM13730A-5","","plot","5375646","202271DVGST_ciat_rep1_GM13730A-5_296","1","1","296","17","8","test","","","","1","0.4","4","44.5","55","1","3","1","5","5","2","2","2","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722246","GM13730A-6","","plot","5375960","202271DVGST_ciat_rep1_GM13730A-6_353","1","1","353","20","8","test","","","","","","2","32.6","160","1","3","1","5","4","2","2","1","4","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722248","GM13730A-8","","plot","5375967","202271DVGST_ciat_rep1_GM13730A-8_351","1","1","351","20","10","test","","","","1.4","1","4","39.9","45","1","3","2","5","5","2","1","1","4","","0","5","2","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722249","GM13730A-9","","plot","5375759","202271DVGST_ciat_rep1_GM13730A-9_162","1","1","162","9","18","test","","2.5","3.8","","","3","31.3","160","1","3","1","5","3","2","2","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722251","GM13731A-10","","plot","5375836","202271DVGST_ciat_rep1_GM13731A-10_75","1","1","75","5","3","test","","","","","","3","42.4","45","1","3","1","5","4","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722252","GM13731A-11","","plot","5375920","202271DVGST_ciat_rep1_GM13731A-11_70","1","1","70","4","3","test","","","","1","0.5","3","41.1","145","1","2","1","5","3","2","1","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722253","GM13731A-2","","plot","5375774","202271DVGST_ciat_rep1_GM13731A-2_114","1","1","114","7","6","test","","1.8","2.5","1","0.5","4","37.8","50","1","3","1","5","4","2","1","1","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722254","GM13731A-3","","plot","5375833","202271DVGST_ciat_rep1_GM13731A-3_133","1","1","133","8","12","test","","","","0.4","","4","42.9","70","1","3","1","5","4","2","1","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722255","GM13731A-4","","plot","5375890","202271DVGST_ciat_rep1_GM13731A-4_52","1","1","52","3","16","test","","","","","","3","36.1","60","1","3","1","5","5","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722256","GM13731A-5","","plot","5375888","202271DVGST_ciat_rep1_GM13731A-5_160","1","1","160","9","16","test","","","","1.1","0.1","3","40.4","70","1","3","1","5","4","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722257","GM13731A-6","","plot","5375817","202271DVGST_ciat_rep1_GM13731A-6_230","1","1","230","13","14","test","","","","0.7","0.3","3","36.7","75","1","3","1","5","4","2","2","1","4","","2","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722258","GM13731A-7","","plot","5375644","202271DVGST_ciat_rep1_GM13731A-7_269","1","1","269","15","17","test","","","","","","4","38.1","95","1","3","1","5","4","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722259","GM13731A-8","","plot","5375684","202271DVGST_ciat_rep1_GM13731A-8_243","1","1","243","14","10","test","","","","","","3","","55","","2","3","5","","","1","","","","","5","3",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722260","GM13731A-9","","plot","5375707","202271DVGST_ciat_rep1_GM13731A-9_322","1","1","322","18","3","test","","","","2.1","1.5","3","41.2","70","1","3","1","5","3","2","2","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722278","GM13732A-10","","plot","5375737","202271DVGST_ciat_rep1_GM13732A-10_275","1","1","275","16","14","test","","4.8","8.6","","","3","38.5","100","1","3","2","5","4","2","2","2","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722279","GM13732A-11","","plot","5376033","202271DVGST_ciat_rep1_GM13732A-11_73","1","1","73","5","1","test","","3.4","4","","","4","33.5","95","1","4","1","5","3","2","2","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722280","GM13732A-12","","plot","5375641","202271DVGST_ciat_rep1_GM13732A-12_423","1","1","423","24","10","test","","","","0.3","0","2","37.7","150","1","3","2","5","5","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722261","GM13732A-1","","plot","5375736","202271DVGST_ciat_rep1_GM13732A-1_54","1","1","54","3","18","test","","2.4","3.1","","","3","32.7","45","1","3","1","5","5","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722262","GM13732A-2","","plot","5375868","202271DVGST_ciat_rep1_GM13732A-2_182","1","1","182","11","2","test","","4.5","10.9","","","3","37.6","95","1","4","1","5","3","2","1","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722263","GM13732A-3","","plot","5375977","202271DVGST_ciat_rep1_GM13732A-3_425","1","1","425","24","8","test","","4.2","11.9","","","2","37.8","135","","4","1","5","3","2","2","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722264","GM13732A-4","","plot","5375728","202271DVGST_ciat_rep1_GM13732A-4_199","1","1","199","12","18","test","","3.7","4.1","","","3","32.7","105","1","3","1","5","3","2","1","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722265","GM13732A-5","","plot","5375822","202271DVGST_ciat_rep1_GM13732A-5_313","1","1","313","18","12","test","","2","2.7","","","3","24","115","1","3","1","5","3","2","1","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722266","GM13732A-6","","plot","5375839","202271DVGST_ciat_rep1_GM13732A-6_4","1","1","4","1","4","test","","3.7","6.8","","","3","37.9","90","1","4","1","5","3","2","1","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722281","GM13732A-7","","plot","5375667","202271DVGST_ciat_rep1_GM13732A-7_415","1","1","415","24","18","test","","5.1","7.7","","","3","37.1","110","","3","1","5","3","2","2","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722282","GM13732A-8","","plot","5376061","202271DVGST_ciat_rep1_GM13732A-8_337","1","1","337","19","13","test","","","","1.3","0.8","4","38.8","90","1","3","3","5","4","2","2","3","3","","21","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722283","GM13732A-9","","plot","5375655","202271DVGST_ciat_rep1_GM13732A-9_131","1","1","131","8","14","test","","4","8.7","","","4","36.5","100","1","3","2","5","4","2","1","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722285","GM13752A-10","","plot","5375917","202271DVGST_ciat_rep1_GM13752A-10_401","1","1","401","23","5","test","","","","","","3","39.4","85","","3","1","5","3","2","3","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722286","GM13752A-11","","plot","5375717","202271DVGST_ciat_rep1_GM13752A-11_397","1","1","397","23","1","test","","10.6","27.9","","","3","37.3","100","","3","1","5","4","2","1","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722284","GM13752A-1","","plot","5375645","202271DVGST_ciat_rep1_GM13752A-1_398","1","1","398","23","2","test","","","","","","3","37.1","85","","3","1","5","3","2","3","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722287","GM13752A-2","","plot","5375773","202271DVGST_ciat_rep1_GM13752A-2_33","1","1","33","2","4","test","","","","1","0.3","3","43.4","65","1","3","1","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722288","GM13752A-3","","plot","5376064","202271DVGST_ciat_rep1_GM13752A-3_212","1","1","212","12","5","test","","","","","","3","38.3","85","1","3","1","5","4","2","1","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722289","GM13752A-4","","plot","5375642","202271DVGST_ciat_rep1_GM13752A-4_432","1","1","432","24","1","test","","7.3","19.4","","","3","37.4","130","1","3","1","5","4","2","1","3","2","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722290","GM13752A-5","","plot","5376044","202271DVGST_ciat_rep1_GM13752A-5_302","1","1","302","17","14","test","","","","","","3","38.2","110","1","4","1","5","3","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722291","GM13752A-6","","plot","5375669","202271DVGST_ciat_rep1_GM13752A-6_362","1","1","362","21","2","test","","9.7","22.9","","","3","40.4","95","1","4","1","5","3","2","1","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722292","GM13752A-7","","plot","5375981","202271DVGST_ciat_rep1_GM13752A-7_260","1","1","260","15","8","test","","10","15.5","","","4","40.3","105","1","4","1","5","3","2","1","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722293","GM13752A-8","","plot","5376063","202271DVGST_ciat_rep1_GM13752A-8_105","1","1","105","6","4","test","","","","0.6","0.1","4","43","75","1","3","1","5","4","2","1","3","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722294","GM13752A-9","","plot","5375823","202271DVGST_ciat_rep1_GM13752A-9_184","1","1","184","11","4","test","","","","","","3","36.8","75","1","4","1","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722383","GM13763B-10","","plot","5375983","202271DVGST_ciat_rep1_GM13763B-10_389","1","1","389","22","8","test","","","","","","3","","10","","1","2","5","5","2","1","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722347","GM13763B-1","","plot","5375676","202271DVGST_ciat_rep1_GM13763B-1_343","1","1","343","20","18","test","","","","","","4","37.1","20","1","2","1","5","5","2","2","2","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722349","GM13763B-3","","plot","5376026","202271DVGST_ciat_rep1_GM13763B-3_364","1","1","364","21","4","test","","","","1.7","0.8","4","39.1","35","1","3","1","5","4","2","2","2","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722350","GM13763B-4","","plot","5375733","202271DVGST_ciat_rep1_GM13763B-4_329","1","1","329","19","5","test","","3","8.6","","","3","33.9","45","1","3","1","5","5","2","3","1","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
